Tweets,hash,Score
 rt de ahora en adelante tambien stan anonymous opfancam icantbreathe georgefloyd trumpdictatorship anonymuos anomymous http…,"opfancam,icantbreathe,georgefloyd,trumpdictatorship,anonymuos,anomymous",-1
 rt the trump presidency happened obama biden didn't right blackpeople had done better job …,"trump,obama,biden,blackpeople",1
 rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",-1
 rt p the cop literally put baton hand get reason torture anonymous trumpdictatorship dic…,"anonymous,trumpdictatorship",-1
 rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",-1
 trumpdictatorship georgefloyd protests2020 bible trumpbiblephotop trumpbible barrontrump,"trumpdictatorship,georgefloyd,protests2020,bible,trumpbiblephotop,trumpbible,barrontrump",-1
 trumpdictatorship georgefloyd protests2020 bible trumpbiblephotop trumpbible barrontrump,"trumpdictatorship,georgefloyd,protests2020,bible,trumpbiblephotop,trumpbible,barrontrump",-1
 rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,-1
 trump's dream turn america dictatorship trumpdictatorship,trumpdictatorship,-1
 nixon fired archibald cox 1973 watergate trump fires james comey russiagate also like nixon trump…,"nixon,watergate,trump,russiagate",-1
 rt lots good face shots should make easier prosecutions had enough yet maga tcot kag,"maga,tcot,kag",1
 ist das trump,trump,0
 rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",-1
 rt trumpdictatorship you know hitler spent last part rule hiding bunker saddam hussein just sayin…,trumpdictatorship,-1
 rt voteblue the hitler trumpdictatorship georgefloydprotest silent majority lowlife amp scum georgefloydwasmurdered and obvio…,"trumpdictatorship,georgefloydprotest,georgefloydwasmurdered",-1
 rt voteblue the hitler trumpdictatorship georgefloydprotest silent majority lowlife amp scum georgefloydwasmurdered and obvio…,"trumpdictatorship,georgefloydprotest,georgefloydwasmurdered",-1
 rt e saa 313 trump shooting police running away from won't count minutes hours…,trump,0
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 rt look he's trying figure open trumpdictatorship,trumpdictatorship,-1
 rt los disturbios en eeuu lograron apagar las luces en la casa blanca trump refugiarse en un búnker ese es el tris…,"eeuu,trump",0
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 rt pour l’instant c’est aux usa et trump aurait dû la fermer aux moments…,"usa,trump",0
 the main stream media needs destroyed maga byecnn,"maga,byecnn",-1
 rt trumpdictatorship,trumpdictatorship,-1
 rt salen las desgarradoras imágenes de los disturbios en ee uu sólo que se equivocó de ojo floydprotests maga https …,"floydprotests,maga",0
 rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,-1
 rt pubs cons amp bottom feeders saying trump “brave ” walking street surrounded fbi secret service mil…,"trump,fbi",0
 rt feel trumpout2020 history repeating open eyes!,trumpout2020,-1
 rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",-1
 rt trump asks miserable looking melania smile she hates is repulsed yet continues stand a…,"trump,melania",-1
 in the void of lies a novel because trump making politics right scandalous …,"novel,trump",-1
 rt clandestino blackouttuesday blackoutday2020 trumpdictatorship,"blackouttuesday,blackoutday2020,trumpdictatorship",-1
 rt look he's trying figure open trumpdictatorship,trumpdictatorship,-1
 fixed tweet called mr president😠😠😠 trumpdictatorship nickelodeon…,"trumpdictatorship,nickelodeon",-1
 rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,-1
 rt trump began day yesterday call putin i want fucking tape trumpdictatorship,trumpdictatorship,-1
 rt biden supports maduro dictatorship 🇻🇪 we not want fall dictatorial communism! maga trumptrain 🚂🇺🇸…,"maga,trumptrain",1
 rt belkadi usa ça chauffe pour trump plus de 43 accusations 🤔🤔,"usa,trump",-1
 rt he didnt do anything they were peacefully protesting wtf blacklivesmatter trumpdictatorship,"blacklivesmatter,trumpdictatorship",-1
 rt since cops destroying peaceful protesting trump wants marital law people exercising 2nd…,trump,-1
 rt care comment trumpdictatorship donaldtrump trumpout2020 seen care comme…,"trumpdictatorship,donaldtrump,trumpout2020",-1
 rt care comment trumpdictatorship donaldtrump trumpout2020 seen care comme…,"trumpdictatorship,donaldtrump,trumpout2020",-1
 rt care comment trumpdictatorship donaldtrump trumpout2020 seen care comme…,"trumpdictatorship,donaldtrump,trumpout2020",-1
 rt trumpdictatorship dictatortrump i assume slipped your tiny little mind saint john…,"trumpdictatorship,dictatortrump",-1
 rt trumpdictatorship dictatortrump i assume slipped your tiny little mind saint john…,"trumpdictatorship,dictatortrump",-1
 rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos esta…,trump,1
 rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,-1
 rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",-1
 democratsdestoyingamerica trump2020nowmorethanever maga kag,"democratsdestoyingamerica,trump2020nowmorethanever,maga,kag",0
 rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,0
 rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,-1
 rt werbrouck georgefloyd trumpdictatorship kwer cartoon kwertoons,"georgefloyd,trumpdictatorship,kwer,cartoon,kwertoons",-1
 rt werbrouck georgefloyd trumpdictatorship kwer cartoon kwertoons,"georgefloyd,trumpdictatorship,kwer,cartoon,kwertoons",-1
 rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,-1
 rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",-1
 rt enough is enough for thos grabage trumpdictatorship trumpresignnow usaonfire blackoutday2020 blacklivesmatter blac…,"trumpdictatorship,trumpresignnow,usaonfire,blackoutday2020,blacklivesmatter",-1
 rt enough is enough for thos grabage trumpdictatorship trumpresignnow usaonfire blackoutday2020 blacklivesmatter blac…,"trumpdictatorship,trumpresignnow,usaonfire,blackoutday2020,blacklivesmatter",-1
 bluelivesmatter maga policelivesmatter alllivesmatter blueline draintheswamp buildthewall nra kag…,"bluelivesmatter,maga,policelivesmatter,alllivesmatter,blueline,draintheswamp,buildthewall,nra,kag",0
 bluelivesmatter maga policelivesmatter alllivesmatter blueline draintheswamp buildthewall nra kag…,"bluelivesmatter,maga,policelivesmatter,alllivesmatter,blueline,draintheswamp,buildthewall,nra,kag",0
 bluelivesmatter maga policelivesmatter alllivesmatter blueline draintheswamp buildthewall nra kag…,"bluelivesmatter,maga,policelivesmatter,alllivesmatter,blueline,draintheswamp,buildthewall,nra,kag",0
 look please call peace strengththroughpeace maga peace,"strengththroughpeace,maga",1
 rt trump began day yesterday call putin i want fucking tape trumpdictatorship,trumpdictatorship,-1
 rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",-1
 rt silentmajority maga wwg1wga,"silentmajority,maga,wwg1wga",0
 blacklivesmatter blackoutday2020 trumpdictatorship,"blacklivesmatter,blackoutday2020,trumpdictatorship",-1
 rt vb wie wil weten waarom trump zonder enig probleem volledig terecht overigens opnieuw president van de usa zal worden luist…,"trump,usa",0
 rt kline they're far they know they can't back mainly irrationally fear trump they…,trump,-1
 trumpdictatorship,trumpdictatorship,-1
 yep! walkaway ccot teaparty tcot military gop millennial genz usa maga nra,"walkaway,ccot,teaparty,tcot,military,gop,millennial,genz,usa,maga,nra",1
 rt trumpdictatorship trumpout2020 trumpincitesviolence bunkerboy trumpdeathtoll100k trump,"trumpdictatorship,trumpout2020,trumpincitesviolence,bunkerboy,trumpdeathtoll100k,trump",-1
 rt trumpdictatorship trumpout2020 trumpincitesviolence bunkerboy trumpdeathtoll100k trump,"trumpdictatorship,trumpout2020,trumpincitesviolence,bunkerboy,trumpdeathtoll100k,trump",-1
 rt trumpdictatorship trumpout2020 trumpincitesviolence bunkerboy trumpdeathtoll100k trump,"trumpdictatorship,trumpout2020,trumpincitesviolence,bunkerboy,trumpdeathtoll100k,trump",-1
 rt trumpdictatorship trumpout2020 trumpincitesviolence bunkerboy trumpdeathtoll100k trump,"trumpdictatorship,trumpout2020,trumpincitesviolence,bunkerboy,trumpdeathtoll100k,trump",-1
 rt trumpdictatorship trumpout2020 trumpincitesviolence bunkerboy trumpdeathtoll100k trump,"trumpdictatorship,trumpout2020,trumpincitesviolence,bunkerboy,trumpdeathtoll100k,trump",-1
 and terrorists defundthepolice trumpdictatorship blacklivesmatter,"defundthepolice,trumpdictatorship,blacklivesmatter",-1
 rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos…,trump,1
 rt use hashtags like maga and alllivesmatters instead block out their channels instead of our own,"maga,alllivesmatters",-1
 rt das neue familien wappen ist fertig! trump,trump,0
 rt he'll anything distract crimes failures trumpdictatorship,trumpdictatorship,-1
 rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,0
 rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos esta…,trump,1
 rt some people i generally respect spending time mocking trump stjohnschurch moment made clear p…,"trump,stjohnschurch",1
 rt he didnt do anything they were peacefully protesting wtf blacklivesmatter trumpdictatorship,"blacklivesmatter,trumpdictatorship",-1
 rt kline leavitt yeah sure look way there false rumor trump kept copy mein kampf night sta…,trump,1
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 rt ein antifa account rief bei twitter zu gewalt auf donald trump jr nannte den account als beispiel dafür wie gefähr…,trump,0
 rt las élites siempre utilizarán su arma más poderosa para gobernar el mundo trumpdictatorship anonymuos pizzagateisreal h…,"trumpdictatorship,anonymuos,pizzagateisreal",-1
 get team trump 2020 app now! text app 88022 trump maga keepamericagreat…,"trump,maga,keepamericagreat",0
 get team trump 2020 app now! text app 88022 trump maga keepamericagreat…,"trump,maga,keepamericagreat",0
 wilk maga,maga,0
 rt e saa 313 the silent majorit mr trump break silence amp break racism georgefloydprotest shine h…,"trump,georgefloydprotest",-1
 rt truly creative blacklivesmatter icantbreath trumpdictatorship trumporamerica trumpout2020 blackoutday blackoutday202…,"blacklivesmatter,icantbreath,trumpdictatorship,trumporamerica,trumpout2020,blackoutday",-1
 rt truly creative blacklivesmatter icantbreath trumpdictatorship trumporamerica trumpout2020 blackoutday blackoutday202…,"blacklivesmatter,icantbreath,trumpdictatorship,trumporamerica,trumpout2020,blackoutday",-1
 rt ich beobachte seine handlungen mit sorge der machthaber trump,trump,0
 rt trumpdictatorship,trumpdictatorship,-1
 rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",-1
 rt imagine passionate human beings trumpdictatorship cowardinchief,"trumpdictatorship,cowardinchief",-1
 rt knight78 and best banner award goes guy trumpout2020,trumpout2020,-1
 rt fuck you 🤬 ✌️ trumpdictatorship,trumpdictatorship,-1
 rt 🎥❤si no lo sientes es porque no tienes corazón anonymous trumpout2020 junio2020 protests2020 dictatortrump htt…,"anonymous,trumpout2020,junio2020,protests2020,dictatortrump",-1
 rt 🎥❤si no lo sientes es porque no tienes corazón anonymous trumpout2020 junio2020 protests2020 dictatortrump htt…,"anonymous,trumpout2020,junio2020,protests2020,dictatortrump",-1
 all politicians sons prostitute regardless political opinions blackouttuesday trumpdictatorship,"blackouttuesday,trumpdictatorship",-1
 for right live long free terror defend georgefloyd blakelivesmatter phillyexplosions…,"defend,georgefloyd,blakelivesmatter,phillyexplosions",-1
 for right live long free terror defend georgefloyd blakelivesmatter phillyexplosions…,"defend,georgefloyd,blakelivesmatter,phillyexplosions",-1
 as part reality show trumpdictatorship took photo near saint jhon paul ii please saint paul g…,trumpdictatorship,-1
 rt a trump le están dando un golpe de estado trump está respondiendo como cualquier líder respònsable que protege su pue…,trump,0
 let them have eric ’ screams trump while pushing son through door of bunker onion trump gop protests,"onion,trump,gop,protests",-1
 rt leavitt here's four forms lowlife amp scum trumpdictatorship tuesdaythoughts,"trumpdictatorship,tuesdaythoughts",-1
 ma il deepstate vuole proprio questo spingere trump ad azioni viol…,"deepstate,trump",0
